x,y,pixel_label,category_label,pixel_predict,category_predict
-3.2,15.32,678,1,1,0
-3.2,15.4,630,1,1,0
-3.2,15.48,798,2,1,0
-3.2,15.56,852,2,1,0
-3.2,15.64,708,1,1,0
-3.2,15.72,690,1,1,0
-3.2,15.8,705,1,1,0
-3.2,15.88,702,1,1,0
-3.2,15.96,759,2,1,0
-3.3,16.0,0,0,1,0
-3.3,15.92,477,1,1,0
-3.3,15.84,615,1,1,0
-3.3,15.76,702,1,1,0
-3.3,15.68,627,1,1,0
-3.3,15.6,960,3,1,0
-3.3,15.52,645,1,1,0
-3.3,15.44,693,1,1,0
-3.3,15.36,978,3,1,0
-3.3,15.28,759,2,1,0
-3.3,15.2,633,1,1,0
-3.3,15.12,819,2,1,0
-3.3,15.04,987,3,1,0
-3.3,14.96,918,3,1,0
-3.3,14.88,966,3,1,0
-3.3,14.8,759,2,1,0
-3.3,14.72,1023,3,1,0
-3.3,14.64,942,3,1,0
-3.3,14.56,858,2,1,0
-3.3,14.48,948,3,1,0
-3.3,14.4,852,2,1,0
-3.3,14.32,936,3,1,0
-3.3,14.24,888,3,1,0
-3.3,14.16,939,3,1,0
-3.3,14.08,753,2,1,0
-3.3,14.0,717,1,1,0
-3.3,13.92,714,1,1,0
-3.3,13.84,822,2,1,0
-3.3,13.76,741,2,1,0
-3.3,13.68,777,2,1,0
-3.3,13.6,918,3,1,0
-3.3,13.52,744,2,1,0
-3.3,13.44,828,2,1,0
-3.3,13.36,711,1,1,0
-3.3,13.28,660,1,1,0
-3.3,13.2,762,2,1,0
-3.3,13.12,768,2,1,0
-3.3,13.04,666,1,1,0
-3.3,12.96,741,2,1,0
-3.3,12.88,840,2,1,0
-3.3,12.8,867,2,1,0
-3.3,12.72,894,3,1,0
-3.3,12.64,882,3,1,0
-3.3,12.56,789,2,1,0
-3.3,12.48,825,2,1,0
-3.3,12.4,981,3,1,0
-3.3,12.32,882,3,1,0
-3.3,12.24,867,2,1,0
-3.3,12.16,948,3,1,0
-3.3,12.08,882,3,1,0
-3.3,12.0,933,3,1,0
-3.3,11.92,819,2,1,0
-3.3,11.84,891,3,1,0
-3.3,11.76,798,2,1,0
-3.3,11.68,975,3,1,0
-3.3,11.6,783,2,1,0
-3.3,11.52,876,3,1,0
-3.3,11.44,804,2,1,0
-3.3,11.36,852,2,1,0
-3.3,11.28,798,2,1,0
-3.3,11.2,792,2,1,0
-3.3,11.12,921,3,1,0
-3.3,11.04,768,2,1,0
-3.4,11.0,0,0,1,0
-3.4,11.08,516,1,1,0
-3.4,11.16,645,1,1,0
-3.4,11.24,696,1,1,0
-3.4,11.32,792,2,1,0
-3.4,11.4,837,2,1,0
-3.4,11.48,696,1,1,0
-3.4,11.56,912,3,1,0
-3.4,11.64,867,2,1,0
-3.4,11.72,1080,3,1,0
-3.4,11.8,1056,3,1,0
-3.4,11.88,915,3,1,0
-3.4,11.96,1071,3,1,0
-3.4,12.04,969,3,1,0
-3.4,12.12,1008,3,1,0
-3.4,12.2,1023,3,1,0
-3.4,12.28,957,3,1,0
-3.4,12.36,963,3,1,0
-3.4,12.44,996,3,1,0
-3.4,12.52,870,3,1,0
-3.4,12.6,945,3,1,0
-3.4,12.68,918,3,1,0
-3.4,12.76,870,3,1,0
-3.4,12.84,861,2,1,0
-3.4,12.92,831,2,1,0
-3.4,13.0,867,2,1,0
-3.4,13.08,828,2,1,0
-3.4,13.16,852,2,1,0
-3.4,13.24,840,2,1,0
-3.4,13.32,783,2,1,0
-3.4,13.4,909,3,1,0
-3.4,13.48,927,3,1,0
-3.4,13.56,813,2,1,0
-3.4,13.64,816,2,1,0
-3.4,13.72,690,1,1,0
-3.4,13.8,711,1,1,0
-3.4,13.88,765,2,1,0
-3.4,13.96,834,2,1,0
-3.4,14.04,795,2,1,0
-3.4,14.12,873,3,1,0
-3.4,14.2,864,2,1,0
-3.4,14.28,921,3,1,0
-3.4,14.36,786,2,1,0
-3.4,14.44,768,2,1,0
-3.4,14.52,768,2,1,0
-3.4,14.6,909,3,1,0
-3.4,14.68,828,2,1,0
-3.4,14.76,912,3,1,0
-3.4,14.84,726,2,1,0
-3.4,14.92,771,2,1,0
-3.4,15.0,885,3,1,0
-3.4,15.08,846,2,1,0
-3.4,15.16,846,2,1,0
-3.4,15.24,879,3,1,0
-3.4,15.32,786,2,1,0
-3.4,15.4,846,2,1,0
-3.4,15.48,645,1,1,0
-3.4,15.56,711,1,1,0
-3.4,15.64,696,1,1,0
-3.4,15.72,873,3,1,0
-3.4,15.8,576,1,1,0
-3.4,15.88,744,2,1,0
-3.4,15.96,825,2,1,0
-3.5,16.0,0,0,1,0
-3.5,15.92,453,1,1,0
-3.5,15.84,561,1,1,0
-3.5,15.76,810,2,1,0
-3.5,15.68,741,2,1,0
-3.5,15.6,864,2,1,0
-3.5,15.52,642,1,1,0
-3.5,15.44,756,2,1,0
-3.5,15.36,771,2,1,0
-3.5,15.28,807,2,1,0
-3.5,15.2,861,2,1,0
-3.5,15.12,924,3,1,0
-3.5,15.04,816,2,1,0
-3.5,14.96,876,3,1,0
-3.5,14.88,762,2,1,0
-3.5,14.8,918,3,1,0
-3.5,14.72,975,3,1,0
-3.5,14.64,834,2,1,0
-3.5,14.56,873,3,1,0
-3.5,14.48,744,2,1,0
-3.5,14.4,900,3,1,0
-3.5,14.32,744,2,1,0
-3.5,14.24,927,3,1,0
-3.5,14.16,792,2,1,0
-3.5,14.08,813,2,1,0
-3.5,14.0,900,3,1,0
-3.5,13.92,822,2,1,0
-3.5,13.84,753,2,1,0
-3.5,13.76,879,3,1,0
-3.5,13.68,810,2,1,0
-3.5,13.6,807,2,1,0
-3.5,13.52,828,2,1,0
-3.5,13.44,747,2,1,0
-3.5,13.36,768,2,1,0
-3.5,13.28,699,1,1,0
-3.5,13.2,819,2,1,0
-3.5,13.12,891,3,1,0
-3.5,13.04,750,2,1,0
-3.5,12.96,867,2,1,0
-3.5,12.88,816,2,1,0
-3.5,12.8,894,3,1,0
-3.5,12.72,942,3,1,0
-3.5,12.64,900,3,1,0
-3.5,12.56,837,2,1,0
-3.5,12.48,876,3,1,0
-3.5,12.4,819,2,1,0
-3.5,12.32,933,3,1,0
-3.5,12.24,864,2,1,0
-3.5,12.16,819,2,1,0
-3.5,12.08,798,2,1,0
-3.5,12.0,819,2,1,0
-3.5,11.92,936,3,1,0
-3.5,11.84,867,2,1,0
-3.5,11.76,870,3,1,0
-3.5,11.68,765,2,1,0
-3.5,11.6,768,2,1,0
-3.5,11.52,870,3,1,0
-3.5,11.44,759,2,1,0
-3.5,11.36,795,2,1,0
-3.5,11.28,825,2,1,0
-3.5,11.2,717,1,1,0
-3.5,11.12,726,2,1,0
-3.5,11.04,663,1,1,0
-3.6,11.0,0,0,1,0
-3.6,11.08,537,1,1,0
-3.6,11.16,726,2,1,0
-3.6,11.24,732,2,1,0
-3.6,11.32,795,2,1,0
-3.6,11.4,945,3,1,0
-3.6,11.48,834,2,1,0
-3.6,11.56,885,3,1,0
-3.6,11.64,954,3,1,0
-3.6,11.72,978,3,1,0
-3.6,11.8,996,3,1,0
-3.6,11.88,1041,3,1,0
-3.6,11.96,816,2,1,0
-3.6,12.04,978,3,1,0
-3.6,12.12,1059,3,1,0
-3.6,12.2,876,3,1,0
-3.6,12.28,972,3,1,0
-3.6,12.36,894,3,1,0
-3.6,12.44,1029,3,1,0
-3.6,12.52,912,3,1,0
-3.6,12.6,858,2,1,0
-3.6,12.68,858,2,1,0
-3.6,12.76,654,1,1,0
-3.6,12.84,990,3,1,0
-3.6,12.92,981,3,1,0
-3.6,13.0,966,3,1,0
-3.6,13.08,1038,3,1,0
-3.6,13.16,732,2,1,0
-3.6,13.24,888,3,1,0
-3.6,13.32,786,2,1,0
-3.6,13.4,816,2,1,0
-3.6,13.48,1047,3,1,0
-3.6,13.56,855,2,1,0
-3.6,13.64,843,2,1,0
-3.6,13.72,855,2,1,0
-3.6,13.8,807,2,1,0
-3.6,13.88,783,2,1,0
-3.6,13.96,903,3,1,0
-3.6,14.04,885,3,1,0
-3.6,14.12,876,3,1,0
-3.6,14.2,933,3,1,0
-3.6,14.28,996,3,1,0
-3.6,14.36,819,2,1,0
-3.6,14.44,834,2,1,0
-3.6,14.52,744,2,1,0
-3.6,14.6,843,2,1,0
-3.6,14.68,936,3,1,0
-3.6,14.76,969,3,1,0
-3.6,14.84,891,3,1,0
-3.6,14.92,855,2,1,0
-3.6,15.0,765,2,1,0
-3.6,15.08,858,2,1,0
-3.6,15.16,783,2,1,0
-3.6,15.24,816,2,1,0
-3.6,15.32,789,2,1,0
-3.6,15.4,663,1,1,0
-3.6,15.48,723,2,1,0
-3.6,15.56,696,1,1,0
-3.6,15.64,765,2,1,0
-3.6,15.72,777,2,1,0
-3.6,15.8,768,2,1,0
-3.6,15.88,876,3,1,0
-3.6,15.96,723,2,1,0
-3.7,16.0,0,0,1,0
-3.7,15.92,456,1,1,0
-3.7,15.84,711,1,1,0
-3.7,15.76,849,2,1,0
-3.7,15.68,732,2,1,0
-3.7,15.6,876,3,1,0
-3.7,15.52,762,2,1,0
-3.7,15.44,717,1,1,0
-3.7,15.36,696,1,1,0
-3.7,15.28,675,1,1,0
-3.7,15.2,870,3,1,0
-3.7,15.12,831,2,1,0
-3.7,15.04,891,3,1,0
-3.7,14.96,936,3,1,0
-3.7,14.88,933,3,1,0
-3.7,14.8,1023,3,1,0
-3.7,14.72,963,3,1,0
-3.7,14.64,1035,3,1,0
-3.7,14.56,1158,3,1,0
-3.7,14.48,861,2,1,0
-3.7,14.4,954,3,1,0
-3.7,14.32,852,2,1,0
-3.7,14.24,816,2,1,0
-3.7,14.16,882,3,1,0
-3.7,14.08,831,2,1,0
-3.7,14.0,1110,3,1,0
-3.7,13.92,843,2,1,0
-3.7,13.84,810,2,1,0
-3.7,13.76,822,2,1,0
-3.7,13.68,924,3,1,0
-3.7,13.6,786,2,1,0
-3.7,13.52,897,3,1,0
-3.7,13.44,756,2,1,0
-3.7,13.36,867,2,1,0
-3.7,13.28,930,3,1,0
-3.7,13.2,816,2,1,0
-3.7,13.12,762,2,1,0
-3.7,13.04,945,3,1,0
-3.7,12.96,819,2,1,0
-3.7,12.88,894,3,1,0
-3.7,12.8,882,3,1,0
-3.7,12.72,855,2,1,0
-3.7,12.64,930,3,1,0
-3.7,12.56,819,2,1,0
-3.7,12.48,942,3,1,0
-3.7,12.4,882,3,1,0
-3.7,12.32,933,3,1,0
-3.7,12.24,960,3,1,0
-3.7,12.16,894,3,1,0
-3.7,12.08,930,3,1,0
-3.7,12.0,876,3,1,0
-3.7,11.92,906,3,1,0
-3.7,11.84,867,2,1,0
-3.7,11.76,918,3,1,0
-3.7,11.68,789,2,1,0
-3.7,11.6,825,2,1,0
-3.7,11.52,813,2,1,0
-3.7,11.44,696,1,1,0
-3.7,11.36,672,1,1,0
-3.7,11.28,792,2,1,0
-3.7,11.2,798,2,1,0
-3.7,11.12,825,2,1,0
-3.7,11.04,807,2,1,0
-3.8,11.0,0,0,1,0
-3.8,11.08,519,1,1,0
-3.8,11.16,609,1,1,0
-3.8,11.24,699,1,1,0
-3.8,11.32,744,2,1,0
-3.8,11.4,822,2,1,0
-3.8,11.48,720,2,1,0
-3.8,11.56,921,3,1,0
-3.8,11.64,1167,3,1,0
-3.8,11.72,1221,3,1,0
-3.8,11.8,882,3,1,0
-3.8,11.88,942,3,1,0
-3.8,11.96,900,3,1,0
-3.8,12.04,978,3,1,0
-3.8,12.12,987,3,1,0
-3.8,12.2,1065,3,1,0
-3.8,12.28,1044,3,1,0
-3.8,12.36,888,3,1,0
-3.8,12.44,912,3,1,0
-3.8,12.52,870,3,1,0
-3.8,12.6,924,3,1,0
-3.8,12.68,846,2,1,0
-3.8,12.76,804,2,1,0
-3.8,12.84,900,3,1,0
-3.8,12.92,822,2,1,0
-3.8,13.0,882,3,1,0
-3.8,13.08,846,2,1,0
-3.8,13.16,894,3,1,0
-3.8,13.24,828,2,1,0
-3.8,13.32,861,2,1,0
-3.8,13.4,786,2,1,0
-3.8,13.48,780,2,1,0
-3.8,13.56,699,1,1,0
-3.8,13.64,954,3,1,0
-3.8,13.72,846,2,1,0
-3.8,13.8,876,3,1,0
-3.8,13.88,819,2,1,0
-3.8,13.96,876,3,1,0
-3.8,14.04,996,3,1,0
-3.8,14.12,804,2,1,0
-3.8,14.2,801,2,1,0
-3.8,14.28,876,3,1,0
-3.8,14.36,771,2,1,0
-3.8,14.44,885,3,1,0
-3.8,14.52,870,3,1,0
-3.8,14.6,861,2,1,0
-3.8,14.68,801,2,1,0
-3.8,14.76,834,2,1,0
-3.8,14.84,957,3,1,0
-3.8,14.92,855,2,1,0
-3.8,15.0,756,2,1,0
-3.8,15.08,849,2,1,0
-3.8,15.16,789,2,1,0
-3.8,15.24,759,2,1,0
-3.8,15.32,819,2,1,0
-3.8,15.4,834,2,1,0
-3.8,15.48,918,3,1,0
-3.8,15.56,642,1,1,0
-3.8,15.64,663,1,1,0
-3.8,15.72,735,2,1,0
-3.8,15.8,762,2,1,0
-3.8,15.88,756,2,1,0
-3.8,15.96,789,2,1,0
-3.9,16.0,0,0,1,0
-3.9,15.92,471,1,1,0
-3.9,15.84,708,1,1,0
-3.9,15.76,762,2,1,0
-3.9,15.68,822,2,1,0
-3.9,15.6,837,2,1,0
-3.9,15.52,738,2,1,0
-3.9,15.44,858,2,1,0
-3.9,15.36,951,3,1,0
-3.9,15.28,993,3,1,0
-3.9,15.2,732,2,1,0
-3.9,15.12,807,2,1,0
-3.9,15.04,699,1,1,0
-3.9,14.96,936,3,1,0
-3.9,14.88,789,2,1,0
-3.9,14.8,1008,3,1,0
-3.9,14.72,837,2,1,0
-3.9,14.64,852,2,1,0
-3.9,14.56,972,3,1,0
-3.9,14.48,921,3,1,0
-3.9,14.4,927,3,1,0
-3.9,14.32,999,3,1,0
-3.9,14.24,945,3,1,0
-3.9,14.16,888,3,1,0
-3.9,14.08,780,2,1,0
-3.9,14.0,813,2,1,0
-3.9,13.92,888,3,1,0
-3.9,13.84,867,2,1,0
-3.9,13.76,891,3,1,0
-3.9,13.68,840,2,1,0
-3.9,13.6,972,3,1,0
-3.9,13.52,792,2,1,0
-3.9,13.44,762,2,1,0
-3.9,13.36,858,2,1,0
-3.9,13.28,672,1,1,0
-3.9,13.2,867,2,1,0
-3.9,13.12,768,2,1,0
-3.9,13.04,729,2,1,0
-3.9,12.96,945,3,1,0
-3.9,12.88,780,2,1,0
-3.9,12.8,921,3,1,0
-3.9,12.72,753,2,1,0
-3.9,12.64,822,2,1,0
-3.9,12.56,795,2,1,0
-3.9,12.48,867,2,1,0
-3.9,12.4,828,2,1,0
-3.9,12.32,879,3,1,0
-3.9,12.24,981,3,1,0
-3.9,12.16,810,2,1,0
-3.9,12.08,879,3,1,0
-3.9,12.0,972,3,1,0
-3.9,11.92,843,2,1,0
-3.9,11.84,816,2,1,0
-3.9,11.76,720,2,1,0
-3.9,11.68,783,2,1,0
-3.9,11.6,873,3,1,0
-3.9,11.52,828,2,1,0
-3.9,11.44,771,2,1,0
-3.9,11.36,696,1,1,0
-3.9,11.28,633,1,1,0
-3.9,11.2,696,1,1,0
-3.9,11.12,657,1,1,0
-3.9,11.04,813,2,1,0
-4.0,11.0,0,0,1,0
-4.0,11.08,540,1,1,0
-4.0,11.16,663,1,1,0
-4.0,11.24,708,1,1,0
-4.0,11.32,993,3,1,0
-4.0,11.4,840,2,1,0
-4.0,11.48,711,1,1,0
-4.0,11.56,717,1,1,0
-4.0,11.64,927,3,1,0
-4.0,11.72,999,3,1,0
-4.0,11.8,939,3,1,0
-4.0,11.88,1044,3,1,0
-4.0,11.96,1095,3,1,0
-4.0,12.04,1086,3,1,0
-4.0,12.12,1119,3,1,0
-4.0,12.2,933,3,1,0
-4.0,12.28,1104,3,1,0
-4.0,12.36,1011,3,1,0
-4.0,12.44,1089,3,1,0
-4.0,12.52,1017,3,1,0
-4.0,12.6,915,3,1,0
-4.0,12.68,819,2,1,0
-4.0,12.76,930,3,1,0
-4.0,12.84,774,2,1,0
-4.0,12.92,855,2,1,0
-4.0,13.0,897,3,1,0
-4.0,13.08,843,2,1,0
-4.0,13.16,849,2,1,0
-4.0,13.24,909,3,1,0
-4.0,13.32,831,2,1,0
-4.0,13.4,882,3,1,0
-4.0,13.48,783,2,1,0
-4.0,13.56,819,2,1,0
-4.0,13.64,771,2,1,0
-4.0,13.72,795,2,1,0
-4.0,13.8,861,2,1,0
-4.0,13.88,861,2,1,0
-4.0,13.96,894,3,1,0
-4.0,14.04,804,2,1,0
-4.0,14.12,822,2,1,0
-4.0,14.2,894,3,1,0
-4.0,14.28,900,3,1,0
-4.0,14.36,846,2,1,0
-4.0,14.44,867,2,1,0
-4.0,14.52,861,2,1,0
-4.0,14.6,828,2,1,0
-4.0,14.68,987,3,1,0
-4.0,14.76,981,3,1,0
-4.0,14.84,921,3,1,0
-4.0,14.92,900,3,1,0
-4.0,15.0,819,2,1,0
-4.0,15.08,831,2,1,0
-4.0,15.16,768,2,1,0
-4.0,15.24,753,2,1,0
-4.0,15.32,816,2,1,0
-4.0,15.4,660,1,1,0
-4.0,15.48,720,2,1,0
-4.0,15.56,744,2,1,0
-4.0,15.64,735,2,1,0
-4.0,15.72,762,2,1,0
-4.0,15.8,720,2,1,0
-4.0,15.88,774,2,1,0
-4.0,15.96,744,2,1,0
-4.1,16.0,0,0,1,0
-4.1,15.92,477,1,1,0
-4.1,15.84,639,1,1,0
-4.1,15.76,915,3,1,0
-4.1,15.68,915,3,1,0
-4.1,15.6,1056,3,1,0
-4.1,15.52,798,2,1,0
-4.1,15.44,858,2,1,0
-4.1,15.36,888,3,1,0
-4.1,15.28,942,3,1,0
-4.1,15.2,915,3,1,0
-4.1,15.12,789,2,1,0
-4.1,15.04,894,3,1,0
-4.1,14.96,1005,3,1,0
-4.1,14.88,966,3,1,0
-4.1,14.8,996,3,1,0
-4.1,14.72,861,2,1,0
-4.1,14.64,921,3,1,0
-4.1,14.56,855,2,1,0
-4.1,14.48,918,3,1,0
-4.1,14.4,975,3,1,0
-4.1,14.32,888,3,1,0
-4.1,14.24,834,2,1,0
-4.1,14.16,816,2,1,0
-4.1,14.08,951,3,1,0
-4.1,14.0,825,2,1,0
-4.1,13.92,963,3,1,0
-4.1,13.84,759,2,1,0
-4.1,13.76,966,3,1,0
-4.1,13.68,888,3,1,0
-4.1,13.6,852,2,1,0
-4.1,13.52,831,2,1,0
-4.1,13.44,822,2,1,0
-4.1,13.36,861,2,1,0
-4.1,13.28,834,2,1,0
-4.1,13.2,861,2,1,0
-4.1,13.12,774,2,1,0
-4.1,13.04,825,2,1,0
-4.1,12.96,810,2,1,0
-4.1,12.88,879,3,1,0
-4.1,12.8,891,3,1,0
-4.1,12.72,888,3,1,0
-4.1,12.64,813,2,1,0
-4.1,12.56,816,2,1,0
-4.1,12.48,936,3,1,0
-4.1,12.4,804,2,1,0
-4.1,12.32,858,2,1,0
-4.1,12.24,900,3,1,0
-4.1,12.16,834,2,1,0
-4.1,12.08,879,3,1,0
-4.1,12.0,888,3,1,0
-4.1,11.92,990,3,1,0
-4.1,11.84,945,3,1,0
-4.1,11.76,912,3,1,0
-4.1,11.68,975,3,1,0
-4.1,11.6,921,3,1,0
-4.1,11.52,798,2,1,0
-4.1,11.44,744,2,1,0
-4.1,11.36,801,2,1,0
-4.1,11.28,822,2,1,0
-4.1,11.2,753,2,1,0
-4.1,11.12,720,2,1,0
-4.1,11.04,810,2,1,0
-4.2,11.0,0,0,1,0
-4.2,11.08,606,1,1,0
-4.2,11.16,723,2,1,0
-4.2,11.24,951,3,1,0
-4.2,11.32,942,3,1,0
-4.2,11.4,1143,3,1,0
-4.2,11.48,831,2,1,0
-4.2,11.56,912,3,1,0
-4.2,11.64,897,3,1,0
-4.2,11.72,1029,3,1,0
-4.2,11.8,951,3,1,0
-4.2,11.88,1020,3,1,0
-4.2,11.96,993,3,1,0
-4.2,12.04,966,3,1,0
-4.2,12.12,972,3,1,0
-4.2,12.2,1065,3,1,0
-4.2,12.28,981,3,1,0
-4.2,12.36,1008,3,1,0
-4.2,12.44,936,3,1,0
-4.2,12.52,930,3,1,0
-4.2,12.6,897,3,1,0
-4.2,12.68,867,2,1,0
-4.2,12.76,882,3,1,0
-4.2,12.84,831,2,1,0
-4.2,12.92,891,3,1,0
-4.2,13.0,783,2,1,0
-4.2,13.08,771,2,1,0
-4.2,13.16,855,2,1,0
-4.2,13.24,936,3,1,0
-4.2,13.32,810,2,1,0
-4.2,13.4,897,3,1,0
-4.2,13.48,837,2,1,0
-4.2,13.56,759,2,1,0
-4.2,13.64,819,2,1,0
-4.2,13.72,783,2,1,0
-4.2,13.8,768,2,1,0
-4.2,13.88,783,2,1,0
-4.2,13.96,729,2,1,0
-4.2,14.04,798,2,1,0
-4.2,14.12,861,2,1,0
-4.2,14.2,837,2,1,0
-4.2,14.28,864,2,1,0
-4.2,14.36,855,2,1,0
-4.2,14.44,897,3,1,0
-4.2,14.52,885,3,1,0
-4.2,14.6,897,3,1,0
-4.2,14.68,807,2,1,0
-4.2,14.76,858,2,1,0
-4.2,14.84,909,3,1,0
-4.2,14.92,879,3,1,0
-4.2,15.0,825,2,1,0
-4.2,15.08,837,2,1,0
-4.2,15.16,891,3,1,0
-4.2,15.24,747,2,1,0
-4.2,15.32,798,2,1,0
-4.2,15.4,744,2,1,0
-4.2,15.48,693,1,1,0
-4.2,15.56,687,1,1,0
-4.2,15.64,672,1,1,0
-4.2,15.72,834,2,1,0
-4.2,15.8,759,2,1,0
-4.2,15.88,717,1,1,0
-4.2,15.96,771,2,1,0
-4.3,16.0,0,0,1,0
-4.3,15.92,591,1,1,0
-4.3,15.84,651,1,1,0
-4.3,15.76,753,2,1,0
-4.3,15.68,831,2,1,0
-4.3,15.6,660,1,1,0
-4.3,15.52,903,3,1,0
-4.3,15.44,942,3,1,0
-4.3,15.36,900,3,1,0
-4.3,15.28,810,2,1,0
-4.3,15.2,864,2,1,0
-4.3,15.12,738,2,1,0
-4.3,15.04,798,2,1,0
-4.3,14.96,897,3,1,0
-4.3,14.88,954,3,1,0
-4.3,14.8,993,3,1,0
-4.3,14.72,918,3,1,0
-4.3,14.64,939,3,1,0
-4.3,14.56,1041,3,1,0
-4.3,14.48,981,3,1,0
-4.3,14.4,957,3,1,0
-4.3,14.32,945,3,1,0
-4.3,14.24,1005,3,1,0
-4.3,14.16,942,3,1,0
-4.3,14.08,948,3,1,0
-4.3,14.0,978,3,1,0
-4.3,13.92,894,3,1,0
-4.3,13.84,867,2,1,0
-4.3,13.76,828,2,1,0
-4.3,13.68,795,2,1,0
-4.3,13.6,867,2,1,0
-4.3,13.52,843,2,1,0
-4.3,13.44,846,2,1,0
-4.3,13.36,882,3,1,0
-4.3,13.28,837,2,1,0
-4.3,13.2,906,3,1,0
-4.3,13.12,867,2,1,0
-4.3,13.04,825,2,1,0
-4.3,12.96,921,3,1,0
-4.3,12.88,810,2,1,0
-4.3,12.8,705,1,1,0
-4.3,12.72,930,3,1,0
-4.3,12.64,870,3,1,0
-4.3,12.56,837,2,1,0
-4.3,12.48,933,3,1,0
-4.3,12.4,864,2,1,0
-4.3,12.32,912,3,1,0
-4.3,12.24,894,3,1,0
-4.3,12.16,951,3,1,0
-4.3,12.08,885,3,1,0
-4.3,12.0,843,2,1,0
-4.3,11.92,888,3,1,0
-4.3,11.84,933,3,1,0
-4.3,11.76,879,3,1,0
-4.3,11.68,846,2,1,0
-4.3,11.6,828,2,1,0
-4.3,11.52,921,3,1,0
-4.3,11.44,840,2,1,0
-4.3,11.36,804,2,1,0
-4.3,11.28,795,2,1,0
-4.3,11.2,735,2,1,0
-4.3,11.12,759,2,1,0
-4.3,11.04,753,2,1,0
-4.4,11.0,0,0,1,0
-4.4,11.08,540,1,1,0
-4.4,11.16,681,1,1,0
-4.4,11.24,882,3,1,0
-4.4,11.32,1101,3,1,0
-4.4,11.4,1023,3,1,0
-4.4,11.48,816,2,1,0
-4.4,11.56,1053,3,1,0
-4.4,11.64,1008,3,1,0
-4.4,11.72,1098,3,1,0
-4.4,11.8,1032,3,1,0
-4.4,11.88,1080,3,1,0
-4.4,11.96,1149,3,1,0
-4.4,12.04,999,3,1,0
-4.4,12.12,1059,3,1,0
-4.4,12.2,1095,3,1,0
-4.4,12.28,1065,3,1,0
-4.4,12.36,930,3,1,0
-4.4,12.44,1038,3,1,0
-4.4,12.52,930,3,1,0
-4.4,12.6,948,3,1,0
-4.4,12.68,813,2,1,0
-4.4,12.76,900,3,1,0
-4.4,12.84,909,3,1,0
-4.4,12.92,909,3,1,0
-4.4,13.0,915,3,1,0
-4.4,13.08,909,3,1,0
-4.4,13.16,858,2,1,0
-4.4,13.24,774,2,1,0
-4.4,13.32,1068,3,1,0
-4.4,13.4,939,3,1,0
-4.4,13.48,1020,3,1,0
-4.4,13.56,780,2,1,0
-4.4,13.64,819,2,1,0
-4.4,13.72,699,1,1,0
-4.4,13.8,930,3,1,0
-4.4,13.88,915,3,1,0
-4.4,13.96,900,3,1,0
-4.4,14.04,948,3,1,0
-4.4,14.12,852,2,1,0
-4.4,14.2,918,3,1,0
-4.4,14.28,921,3,1,0
-4.4,14.36,957,3,1,0
-4.4,14.44,903,3,1,0
-4.4,14.52,909,3,1,0
-4.4,14.6,885,3,1,0
-4.4,14.68,867,2,1,0
-4.4,14.76,855,2,1,0
-4.4,14.84,909,3,1,0
-4.4,14.92,894,3,1,0
-4.4,15.0,819,2,1,0
-4.4,15.08,822,2,1,0
-4.4,15.16,756,2,1,0
-4.4,15.24,879,3,1,0
-4.4,15.32,798,2,1,0
-4.4,15.4,864,2,1,0
-4.4,15.48,768,2,1,0
-4.4,15.56,729,2,1,0
-4.4,15.64,795,2,1,0
-4.4,15.72,726,2,1,0
-4.4,15.8,768,2,1,0
-4.4,15.88,705,1,1,0
-4.4,15.96,783,2,1,0
-4.5,16.0,0,0,1,0
-4.5,15.92,489,1,1,0
-4.5,15.84,603,1,1,0
-4.5,15.76,855,2,1,0
-4.5,15.68,906,3,1,0
-4.5,15.6,966,3,1,0
-4.5,15.52,666,1,1,0
-4.5,15.44,864,2,1,0
-4.5,15.36,681,1,1,0
-4.5,15.28,936,3,1,0
-4.5,15.2,948,3,1,0
-4.5,15.12,1050,3,1,0
-4.5,15.04,798,2,1,0
-4.5,14.96,879,3,1,0
-4.5,14.88,960,3,1,0
-4.5,14.8,957,3,1,0
-4.5,14.72,1068,3,1,0
-4.5,14.64,903,3,1,0
-4.5,14.56,1002,3,1,0
-4.5,14.48,984,3,1,0
-4.5,14.4,945,3,1,0
-4.5,14.32,921,3,1,0
-4.5,14.24,942,3,1,0
-4.5,14.16,984,3,1,0
-4.5,14.08,984,3,1,0
-4.5,14.0,948,3,1,0
-4.5,13.92,876,3,1,0
-4.5,13.84,891,3,1,0
-4.5,13.76,804,2,1,0
-4.5,13.68,825,2,1,0
-4.5,13.6,795,2,1,0
-4.5,13.52,924,3,1,0
-4.5,13.44,1023,3,1,0
-4.5,13.36,852,2,1,0
-4.5,13.28,903,3,1,0
-4.5,13.2,846,2,1,0
-4.5,13.12,834,2,1,0
-4.5,13.04,852,2,1,0
-4.5,12.96,825,2,1,0
-4.5,12.88,852,2,1,0
-4.5,12.8,963,3,1,0
-4.5,12.72,849,2,1,0
-4.5,12.64,894,3,1,0
-4.5,12.56,882,3,1,0
-4.5,12.48,882,3,1,0
-4.5,12.4,894,3,1,0
-4.5,12.32,864,2,1,0
-4.5,12.24,915,3,1,0
-4.5,12.16,918,3,1,0
-4.5,12.08,945,3,1,0
-4.5,12.0,909,3,1,0
-4.5,11.92,855,2,1,0
-4.5,11.84,897,3,1,0
